country,region,type,regulator number,name,producer,application method,formulation,min rate,max rate,rate UOM,min days between applications,REI (h),PHI (d),AI1,[AI1],[AI1]UOM,AI1 EIQ,AI2,[AI2],[AI2]UOM,AI2 EIQ,AI3,[AI3],[AI3]UOM,AI3 EIQ,AI4,[AI4],[AI4]UOM,AI4 EIQ
United States,Maine,Field Insecticide,228-572,NUPRID 2SC,Nufarm Americas Inc.,Furrow,Liquid,13,20,fl oz/acre,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,Maine,Seed Treatment,228-572,NUPRID 2SC,Nufarm Americas Inc.,Seed Treatment - Liquid,Liquid,0.4,0.8,fl oz/cwt,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,228-572,NUPRID 2SC,Nufarm Americas Inc.,Foliar,Liquid,3,3,fl oz/acre,7,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,228-572,NUPRID 2SC,Nufarm Americas Inc.,Furrow,Liquid,13,20,fl oz/acre,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Seed Treatment,228-572,NUPRID 2SC,Nufarm Americas Inc.,Seed Treatment - Liquid,Liquid,0.4,0.8,fl oz/cwt,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,228-527,NUPRID 4.6F PRO INSECTICIDE,Nufarm Americas Inc.,Furrow,Liquid,5.7,8.7,fl oz/acre,,12,,Imidacloprid,4.6,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,228-527,NUPRID 4.6F PRO INSECTICIDE,Nufarm Americas Inc.,Seed Treatment - Liquid,Liquid,0.17,0.35,fl oz/cwt,,12,,Imidacloprid,4.6,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,228-528,NUPRID 4F MAX INSECTICIDE,Nufarm Americas Inc.,Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,228-528,NUPRID 4F MAX INSECTICIDE,Nufarm Americas Inc.,Furrow,Liquid,6.5,10,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,228-528,NUPRID 4F MAX INSECTICIDE,Nufarm Americas Inc.,Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,38167-36-5905,OMNI IMIDACLOPRID 2F,Helena Chemical Company,Foliar,Liquid,3,3,fl oz/acre,7,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,38167-36-5905,OMNI IMIDACLOPRID 2F,Helena Chemical Company,Furrow,Liquid,13,20,fl oz/acre,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,38167-36-5905,OMNI IMIDACLOPRID 2F,Helena Chemical Company,Seed Treatment - Liquid,Liquid,8,16,fl oz/acre,,12,7,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,38167-41-5905,OMNI IMIDACLOPRID 4F,Helena Chemical Company,Furrow,Liquid,6.5,10,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,38167-41-5905,OMNI IMIDACLOPRID 4F,Helena Chemical Company,Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,38167-41-5905,OMNI IMIDACLOPRID 4F,Helena Chemical Company,Foliar,Liquid,1.52,1.52,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,264-763,PROVADO 1.6 FLOWABLE,Bayer Crop Science LP,Foliar,Liquid,3.8,3.8,fl oz/acre,7,12,7,Imidacloprid,1.6,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Field Insecticide,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Seed Treatment,89168-23-89391,PROVOKE INSECTICIDE,"Innvictis Crop Care, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,83222-32,S-CLOPRID 4 AG,"WINFIELD SOLUTIONS, LLC",Foliar,Liquid,1.52,1.52,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,83222-32,S-CLOPRID 4 AG,"WINFIELD SOLUTIONS, LLC",Furrow,Liquid,6.5,10,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,83222-32,S-CLOPRID 4 AG,"WINFIELD SOLUTIONS, LLC",Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,83222-32,S-CLOPRID 4 AG,"WINFIELD SOLUTIONS, LLC",Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Field Insecticide,34704-983,SHERPA,Loveland Products Inc.,Foliar,Liquid,3.8,3.8,fl oz/acre,7,12,7,Imidacloprid,1.6,lb/gal,36.71,,,,,,,,,,,,
United States,Maine,Field Insecticide,34704-983,SHERPA,Loveland Products Inc.,Foliar,Liquid,3.8,3.8,fl oz/acre,7,12,7,Imidacloprid,1.6,lb/gal,36.71,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,34704-983,SHERPA,Loveland Products Inc.,Foliar,Liquid,3.8,3.8,fl oz/acre,7,12,7,Imidacloprid,1.6,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,70506-327,STARTUP IMIDA,"UPL NA, Inc.",Seed Treatment - Liquid,Liquid,0.16,0.32,fl oz/cwt,,12,,Imidacloprid,5,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,89118-16,VCP-034,Vive Crop Protection Inc.,Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,89118-16,VCP-034,Vive Crop Protection Inc.,Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,89118-16,VCP-034,Vive Crop Protection Inc.,Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,89118-16,VILOPRID 4,Vive Crop Protection Inc.,Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,89118-16,VILOPRID 4,Vive Crop Protection Inc.,Furrow,Liquid,6.5,10,fl oz/acre,,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,89118-16,VILOPRID 4,Vive Crop Protection Inc.,Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Idaho,Field Insecticide,89118-9,VILOPRID FC 1.7,Vive Crop Pritection Inc.,Furrow,Liquid,15.1,23.3,fl oz/acre,,12,,Imidacloprid,1.7,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Field Insecticide,89118-9,VILOPRID FC 1.7,Vive Crop Pritection Inc.,Furrow,Liquid,15.1,23.3,fl oz/acre,,12,,Imidacloprid,1.7,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,34704-893,WIDOW INSECTICIDE,Loveland Products Inc.,Foliar,Liquid,13,20,fl oz/acre,,12,,Imidacloprid,2,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Field Insecticide,87290-26,WILLOWOOD IMIDACLOPRID,Willowood USA,Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Seed Treatment,87290-26,WILLOWOOD IMIDACLOPRID,Willowood USA,Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,Washington,Seed Treatment,87290-26,WILLOWOOD IMIDACLOPRID,Willowood USA,Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,87290-26,WILLOWOOD IMIDACLOPRID 4SC,Willowood USA,Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,87290-26,WILLOWOOD IMIDACLOPRID 4SC,Willowood USA,Furrow,Liquid,6.5,10,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,87290-26,WILLOWOOD IMIDACLOPRID 4SC,Willowood USA,Seed Treatment - Liquid,Liquid,4,8,fl oz/acre,,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,87290-26,WILLOWOOD IMIDACLOPRID 4SC,Willowood USA,Foliar,Liquid,1.5,1.5,fl oz/acre,7,12,,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,34704-931,WRANGLER INSECTICIDE,Loveland Products Inc.,Foliar,Liquid,1.52,1.52,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,34704-931,WRANGLER INSECTICIDE,Loveland Products Inc.,Furrow,Liquid,6.5,10,fl oz/acre,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Seed Treatment,34704-931,WRANGLER INSECTICIDE,Loveland Products Inc.,Seed Treatment - Liquid,Liquid,0.2,0.4,fl oz/cwt,7,12,7,Imidacloprid,4,lb/gal,36.71,,,,,,,,,,,,
United States,,Field Insecticide,279-9629,AVAUNT EVO INSECT CONTROL,FMC Corporation,Foliar,Dry,2.6,6,oz/acre,5,,7,Indoxacarb,0.3,lb/gal,31.19,,,,,,,,,,,,
United States,,Field Insecticide,279-9587,AVAUNT INSECTICIDE,FMC Corporation,Foliar,Dry,2.5,6,oz/acre,5,12,7,Indoxacarb,30,%,31.19,,,,,,,,,,,,
United States,,Field Insecticide,279-9596,STEWARD EC INSECTICIDE,FMC Corporation,Foliar,Liquid,4.6,11.3,fl oz/acre,5,12,7,Indoxacarb,1.25,lb/gal,31.19,,,,,,,,,,,,
United States,,Field Fungicide,66330-297,IPRODIONE 4L AG,UPL NA INC,Foliar,Liquid,1,2,pt/acre,10,24,14,Iprodione,4,lb/gal,24.24833333,,,,,,,,,,,,
United States,,Field Fungicide,70506-243,METEOR FUNGICIDE,"United Phosphorus, Inc.",Foliar,Liquid,1,2,pt/acre,10,24,14,Iprodione,4,lb/gal,24.24833333,,,,,,,,,,,,
United States,,Field Fungicide,70506-243,METEOR FUNGICIDE,"United Phosphorus, Inc.",Chemigation,Liquid,1,2,pt/acre,10,24,14,Iprodione,4,lb/gal,24.24833333,,,,,,,,,,,,
United States,,Field Fungicide,66222-144,NEVADO 4F FUNGICIDE,"Makhteshim-Agan of North America, Inc.",Foliar,Liquid,1,2,pt/acre,10,24,14,Iprodione,4,lb/gal,24.24833333,,,,,,,,,,,,
United States,,Field Fungicide,279-9564,ROVRAL 4 FLOWABLE FUNGICIDE,FMC Corporation,Foliar,Liquid,1,2,pt/acre,10,24,14,Iprodione,4,lb/gal,24.24833333,,,,,,,,,,,,
United States,,Field Insecticide,61842-18,SURROUND WP,"Tessenderlo Kerley, Inc. (TKI)",Foliar,Dry,25,100,lb/acre,7,4,0,Kaolin,95,%,8,,,,,,,,,,,,
United States,,Field Insecticide,100-1276,ENDIGO ZC,Syngenta Crop Protection,Foliar,Liquid,3.5,4.5,fl oz/acre,7,24,14,Lambda-cyhalothrin,0.88,lb/gal,44.16666667,Thiamethoxam,1.18,lb/gal,33.29833333,,,,,,,,
United States,,Field Insecticide,100-1295-1381,GRIZZLY TOO INSECTICIDE,"Winfield Solutions, LLC",Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,1381-211,GRIZZLY Z INSECTICIDE,"Winfield Solutions, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,74530-54,KENDO 22.8 CS,HELM AGRO Inc.,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.19,lb/gal,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,33576,LABAMBA INSECTICIDE,Sharda Cropchem Limited,Foliar,Liquid,83,125,ml/ha,7,12,7,Lambda-cyhalothrin,120,g/L,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,86869-5,LAMBDA SELECT,"Select Source, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,100-1295-5905,LAMBDA T-2,Helena Chemical Company,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,Maine,Field Insecticide,100-1295-5905,LAMBDA T-2,Helena Chemical Company,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,100-1295-5905,LAMBDA T-2,Helena Chemical Company,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,70506-121,LAMBDA-CY,"UPL NA, INC.",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Maine,Field Insecticide,87290-24,LAMBDA-CY 1EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,87290-24,LAMBDA-CY 1EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,87290-24,LAMBDA-CY 1EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,83222-42,LAMBDA-CY AG,"WINFIELD SOLUTIONS, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,71532-20-73006,LAMBDASTAR,"LG International (America), Inc.",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1112,LAMCAP,Syngenta Crop Protection,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1295,LAMCAP II,Syngenta Crop Protection,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1295,LAMCAP II,Syngenta Crop Protection,Chemigation,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,24984,MATADOR 120EC,"Syngenta Canada, Inc.",Foliar,Liquid,83,125,ml/ha,7,12,7,Lambda-cyhalothrin,120,g/L,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,24984,MATADOR 120EC,"Syngenta Canada, Inc.",Air,Liquid,83,83,ml/ha,7,12,7,Lambda-cyhalothrin,120,g/L,44.16666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,5905-610,OMNI BRAND LAMBDA1 EC,,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,5905-610,OMNI BRAND LAMBDA1 EC,,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,5905-610,OMNI BRAND LAMBDA1 EC,,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1295-55467,PROVINCE II,"TENKOZ, Inc.",Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1112-55467,PROVINCE INSECTICIDE,"TENKOZ, Inc.",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,89168-16-89391,RAVAGE,"Innvictis Crop Care, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,13,%,44.16666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,91234-55,SERPENT 1 EC,"Atticus, LLC",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,66222-104,SILENCER,"Makhteshim-Agan of North America, Inc.",Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,29052,SILENCER 120 EC,Adama Agricultural Solutions Canada LTD.,Foliar,Liquid,83,125,ml/ha,7,12,7,Lambda-cyhalothrin,120,g/L,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1112,WARRIOR,Syngenta Crop Protection,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,26837,WARRIOR,"Syngenta Canada, Inc.",Foliar,Liquid,83,125,ml/ha,7,12,7,Lambda-cyhalothrin,122,g/L,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,100-1295,WARRIOR II,Syngenta Crop Protection,Foliar,Liquid,0.96,1.92,fl oz/acre,7,24,7,Lambda-cyhalothrin,2.08,lb/gal,44.16666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,66222-104-87290,WILLOWOOD LAMBDA 1 EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Maine,Field Insecticide,66222-104-87290,WILLOWOOD LAMBDA 1 EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Wisconsin,Field Insecticide,66222-104-87290,WILLOWOOD LAMBDA 1 EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Idaho,Field Insecticide,87290-24,WILLOWOOD LAMBDA-CY 1EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
United States,Washington,Field Insecticide,87290-24,WILLOWOOD LAMBDA-CY 1EC,Willowood USA,Foliar,Liquid,1.92,3.84,fl oz/acre,7,24,7,Lambda-cyhalothrin,1,lb/gal,44.16666667,,,,,,,,,,,,
Canada,,Field Insecticide,32427,ZIVATA,ADAMA AGRICULTURAL SOLUTIONS CANADA LTD.,Foliar,Liquid,83,125,ml/ha,4,12,7,Lambda-cyhalothrin,120,g/L,44.16666667,,,,,,,,,,,,
United States,,Field Insecticide,94614-2,CALANTHA,"GreenLight Biosciences, Inc.",Foliar,Liquid,12,16,fl oz/acre,7,4,,Ledprona,0.067,lb/gal,,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,16363,AFOLAN F,Adama Agricultural Solutions Canada LTD.,Ground,Liquid,2.7,4,l/ha,,96,4,Linuron,450,g/L,19.32,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,61842-21,LINEX 4L,"Tessenderlo Kerley, Inc. (TKI)",Ground,Liquid,1,3,pt/acre,,24,,Linuron,4,lb/gal,19.32,,,,,,,,,,,,
United States,,Field Herbicide - Pre-emergence,61842-21,LINEX 4L,"Tessenderlo Kerley, Inc. (TKI)",Chemigation,Liquid,1,3,pt/acre,,24,,Linuron,4,lb/gal,19.32,,,,,,,,,,,,
United States,Maine,Field Herbicide - Pre-emergence,61842-23,LOROX DF,"TESSENDERLO KERLEY, INC.",Ground,Dry,1.5,3,lb/acre,,24,,Linuron,50,%,19.32,,,,,,,,,,,,
United States,Wisconsin,Field Herbicide - Pre-emergence,61842-23,LOROX DF,"TESSENDERLO KERLEY, INC.",Ground,Dry,1.5,3,lb/acre,,24,,Linuron,50,%,19.32,,,,,,,,,,,,
Canada,,Field Herbicide - Pre-emergence,16279,LOROX L,"Tessernderlo Kerly, Inc.",Ground,Liquid,2.25,3.7,l/ha,,96,4,Linuron,480,g/L,19.32,,,,,,,,,,,,
United States,,Field Fungicide,100-803,RIDOMIL GOLD MZ,Syngenta Crop Protection,Foliar,Dry,2.5,2.5,lb/acre,14,48,14,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
United States,Idaho,Field Fungicide,100-1269,RIDOMIL GOLD MZ WG,Syngenta Crop Protection,Foliar,Dry,2.5,2.5,lb/acre,14,48,14,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
United States,Washington,Field Fungicide,100-1269,RIDOMIL GOLD MZ WG,Syngenta Crop Protection,Foliar,Dry,2.5,2.5,lb/acre,14,48,14,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
United States,Maine,Field Fungicide,100-1269,RIDOMIL GOLD MZ WG,Syngenta Crop Protection,Foliar,Dry,2.5,2.5,lb/acre,14,48,3,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
United States,Wisconsin,Field Fungicide,100-1269,RIDOMIL GOLD MZ WG,Syngenta Crop Protection,Foliar,Dry,2.5,2.5,lb/acre,14,48,3,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
Canada,,Field Fungicide,28893,RIDOMIL GOLD MZ 68WG,"Syngenta Canada, Inc.",Foliar,Dry,2.5,2.5,kg/ha,5,12,3,Mancozeb,64,%,25.72,Metalaxyl,4,%,13.16666667,,,,,,,,
Canada,,Field Fungicide,26842,GAVEL 75 DF,Gowan Company L.L.C.,Foliar,Dry,1.7,2.25,kg/ha,7,12,3,Mancozeb,66.7,%,25.72,Zoxamide,8.3,%,22.36666667,,,,,,,,
United States,Washington,Field Fungicide,10163-6414,GAVEL 75DF,Gowan Company,Foliar,Dry,1.5,2,lb/acre,5,48,14,Mancozeb,66.7,%,25.72,Zoxamide,8.3,%,22.36666667,,,,,,,,
United States,Maine,Field Fungicide,10163-6414,GAVEL 75DF,Gowan Company,Foliar,Dry,1.5,2,lb/acre,5,48,3,Mancozeb,66.7,%,25.72,Zoxamide,8.3,%,22.36666667,,,,,,,,
United States,Wisconsin,Field Fungicide,10163-6414,GAVEL 75DF,Gowan Company,Foliar,Dry,1.5,2,lb/acre,5,48,3,Mancozeb,66.7,%,25.72,Zoxamide,8.3,%,22.36666667,,,,,,,,
United States,Idaho,Field Fungicide,10163-6414,GAVEL 75DF,Gowan Company,Foliar,Dry,1.5,2,lb/acre,5,48,14,Mancozeb,66.7,%,25.72,Zoxamide,8.3,%,22.36666667,,,,,,,,
