CP ID,Name,Concentration_Amount__c,UOM Master.Short_Name__c,Formulation__c
a1Y4W000002lTiYUAU,EPTC,800,g/L,Liquid
a1Y4W000002lU4CUAU,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU4yUAE,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU5bUAE,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU5tUAE,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU6FUAU,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU6rUAE,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lU73UAE,Prosulfocarb,800,g/L,Liquid
a1Y4W000002lfFuUAI,1-Octanol,827,g/L,Liquid
a1Y4W000002lga4UAA,Paraffinic Oil,830,g/L,Liquid
a1Y4W000002lgYuUAI,Methylated Rapeseed Oil,840,g/L,Liquid
a1Y4W000002lU4vUAE,Methylated Rapeseed Oil,840,g/L,Liquid
a1Y4W000002lgYoUAI,Esterified Rapeseed Oil,842,g/L,Liquid
a1Y4W000002ldhBUAQ,Orange oil,843,g/L,Liquid
a1Y4W000002lTenUAE,3-decen-2-one,845,g/L,Liquid
a1Y4W000002lgXRUAY,Ethoxylated Tallow Amine,870,g/L,Liquid
a1Y4W000002lfHqUAI,Non-Ionic Liquid Wetting Agent,900,g/L,Liquid
a1Y4W000002lfHyUAI,Non-Ionic Liquid Wetting Agent,900,g/L,Liquid
a1Y4W000002lga2UAA,Ethylene Oxide Condensate,900,g/L,Liquid
a1Y4W000002lgYNUAY,Ethylene Oxide Condensate,900,g/L,Liquid
a1Y4W000002lgYYUAY,polyoxyethylene (5-7EO) C10-C15 primary alcohol,900,g/L,Liquid
a1Y4W000002lgZJUAY,Ethylene Oxide Condensate,900,g/L,Liquid
a1Y4W000002lt3EUAQ,Alkylarylpolyoxyethylene glycols,900,g/L,Liquid
a1Y4W000002w8FsUAI,Alkylarylpolyoxyethylene glycols,900,g/L,Liquid
a1Y4W000003eUANUA2,"Alkylarylpolyoxyethylene glycols, free fatty acids and IPA",900,g/L,Liquid
a1Y4W000004CwVDUA0,Alkylarylpolyoxyethylene glycols,900,g/L,Liquid
a1YOF000000R3jN2AS,"Alkylarylpolyoxyethylene glycols, free fatty acids and IPA",900,g/L,Liquid
a1Y4W000002lTeMUAU,S-metolachlor,915,g/L,Liquid
a1Y4W000002lTiQUAU,S-metolachlor,915,g/L,Liquid
a1Y4W000002lTj0UAE,S-metolachlor,915,g/L,Liquid
a1Y4W000004Cv7NUAS,S-metolachlor,915,g/L,Liquid
a1Y4W000002lgVFUAY,Rapeseed Oil,950,g/L,Liquid
a1Y4W000002lgY8UAI,Rapeseed Oil,950,g/L,Liquid
a1Y4W000002lgYfUAI,Rapeseed Oil,950,g/L,Liquid
a1Y4W000002lTkqUAE,S-metolachlor,960,g/L,Liquid
a1Y4W000002lU5xUAE,Ethanol,960,g/L,Liquid
a1YOF000000aXWv2AM,Ethanol,960,g/L,Liquid
a1YOF000000YAbF2AW,"1,4-Dimethylnaphthalene",980,g/kg,Liquid
a1Y4W000002lTeBUAU,"1,4-Dimethylnaphthalene",988,g/L,Liquid
a1Y4W000002lTl2UAE,Mineral oil,990,g/L,Liquid
a1Y4W000002lTgrUAE,"1,4-Dimethylnaphthalene",998,g/L,Liquid
a1Y4W000002lU3WUAU,Ethylene,999,g/L,Liquid
a1Y4W000002lU3XUAU,Spearmint oil,1000,g/L,Liquid
a1Y4W000004CyPEUA0,"1,4-Dimethylnaphthalene",1006,g/L,Liquid
a1Y4W000002lTjuUAE,Chloropicrin,1302,g/L,Liquid
